CustomerID,TotalSpending,TotalOrders,TotalItems,Cluster
13496.0,653.33,35,341,0
13497.0,348.05,19,163,0
13499.0,1159.11,42,1365,0
13500.0,1166.77,65,609,0
13501.0,1340.32,52,560,0
13502.0,292.0,18,264,0
13503.0,216.85,17,248,0
13504.0,295.93,22,178,0
13505.0,4393.63,215,2486,0
13506.0,458.52,26,324,0
13507.0,2479.16,162,1597,0
13508.0,110.97,12,24,0
13509.0,979.72,44,1106,0
13510.0,1791.56,115,1386,0
13512.0,251.21,15,143,0
13513.0,205.1,10,109,0
13514.0,152.20000000000002,4,40,0
13515.0,891.12,59,681,0
13516.0,1389.41,44,985,0
13517.0,2128.42,141,1369,0
13518.0,659.4399999999999,38,392,0
13519.0,122.75,8,23,0
13520.0,3624.35,93,1649,0
13521.0,1093.65,436,736,3
13522.0,125.80000000000001,5,44,0
13523.0,3964.88,172,1752,0
13524.0,680.1800000000001,27,324,0
13525.0,628.78,6,394,0
13527.0,2287.51,223,1692,0
13529.0,307.76,15,74,0
13531.0,483.8,22,174,0
13532.0,210.31,66,129,0
13533.0,270.79,76,204,0
13534.0,5870.08,296,2961,3
13536.0,3448.29,179,2136,0
13538.0,1280.85,25,175,0
13539.0,631.34,37,320,0
13544.0,291.41,87,127,0
13546.0,626.99,98,359,0
13548.0,682.41,124,441,0
13549.0,918.2,51,458,0
13551.0,91.80000000000001,4,12,0
13552.0,3740.07,109,1417,0
13555.0,4149.28,136,2660,0
13557.0,584.06,34,546,0
13558.0,605.06,175,344,0
13560.0,174.37,33,64,0
13561.0,141.85999999999999,14,83,0
13562.0,1799.33,82,757,0
13563.0,777.53,49,209,0
13564.0,1749.02,83,661,0
13565.0,240.22,38,172,0
13566.0,874.71,176,575,0
13568.0,192.85,44,70,0
13569.0,373.75,85,164,0
13570.0,239.49,27,161,0
13571.0,2092.32,341,1759,3
13572.0,1384.25,33,534,0
13573.0,294.4,26,303,0
13575.0,732.0699999999999,46,449,0
13576.0,6717.34,126,2646,0
13577.0,1687.6000000000001,83,791,0
13579.0,467.04,23,176,0
13581.0,118.0,10,30,0
13583.0,781.03,53,725,0
13584.0,142.4,24,37,0
13587.0,712.4,8,180,0
13588.0,2478.95,174,2606,0
13589.0,379.65,21,114,0
13590.0,1981.92,87,1848,0
13591.0,1117.13,58,485,0
13592.0,247.95999999999998,16,84,0
13593.0,2037.0800000000002,128,731,0
13594.0,396.97,26,359,0
13596.0,697.04,166,406,0
13598.0,180.17000000000002,40,58,0
13599.0,5153.67,247,3294,3
13600.0,219.52,19,324,0
13601.0,693.32,99,548,0
13602.0,428.89,23,267,0
13603.0,164.34,27,164,0
13606.0,280.53999999999996,43,279,0
13607.0,678.01,98,290,0
13610.0,1131.88,226,516,0
13611.0,1171.8,74,766,0
13614.0,1610.46,201,570,0
13615.0,417.69,23,189,0
13617.0,544.18,44,300,0
13618.0,177.34,13,246,0
13621.0,213.85,19,343,0
13623.0,747.78,81,294,0
13626.0,257.23,19,209,0
13627.0,1638.47,92,1269,0
13629.0,7792.36,59,4372,0
13630.0,2031.78,71,1391,0
13631.0,3070.42,11,467,0
13632.0,2121.27,146,1037,0
13634.0,1575.16,188,704,0
13635.0,1071.03,62,677,0
13636.0,949.12,63,592,0
13637.0,810.5,101,409,0
13638.0,122.64,8,93,0
13639.0,1033.34,40,800,0
13642.0,354.8,66,173,0
13643.0,519.44,28,273,0
13644.0,2624.26,146,2067,0
13645.0,252.1,5,158,0
13647.0,1678.1200000000001,79,895,0
13649.0,346.6,23,139,0
13650.0,1836.34,96,922,0
13651.0,94.2,6,33,0
13652.0,1095.08,63,578,0
13654.0,2707.33,166,2182,0
13655.0,932.97,56,605,0
13656.0,379.65,49,490,0
13657.0,382.14,16,209,0
13658.0,2639.17,108,1019,0
13659.0,1573.2,104,894,0
13662.0,897.76,53,543,0
13663.0,189.47,13,91,0
13666.0,84.65,12,41,0
13667.0,305.02,87,154,0
13668.0,6363.59,470,3742,3
13669.0,218.55,9,237,0
13670.0,349.7,25,282,0
13672.0,186.39000000000001,6,57,0
13673.0,396.92,65,119,0
13675.0,486.82000000000005,25,330,0
13678.0,232.6,16,924,0
13680.0,3722.42,195,1936,0
13681.0,827.83,57,360,0
13682.0,59.5,3,10,0
13684.0,67.23,30,39,0
13685.0,3119.44,39,5056,0
13686.0,72.0,8,70,0
13689.0,910.0,6,512,0
13690.0,172.25,9,67,0
13692.0,1488.32,53,1226,0
13694.0,65039.62,568,63312,2
13695.0,2504.13,90,1603,0
13697.0,151.29999999999998,12,177,0
13699.0,308.58000000000004,14,66,0
13700.0,2265.12,197,2304,0
13703.0,99.5,1,10,0
13704.0,2308.06,134,1531,0
13705.0,711.86,28,363,0
13706.0,330.79,20,189,0
13707.0,806.41,48,351,0
13708.0,296.88,51,306,0
13709.0,6328.05,336,3516,3
13710.0,180.48,8,176,0
13711.0,252.06,13,140,0
13712.0,228.84,10,352,0
13715.0,1079.34,105,563,0
13716.0,138.28,21,138,0
13717.0,1445.01,102,1959,0
13718.0,306.55,12,173,0
13719.0,1041.68,60,609,0
13720.0,799.9,43,501,0
13721.0,524.14,28,316,0
13722.0,2375.41,85,1401,0
13723.0,199.85000000000002,6,43,0
13725.0,1980.56,104,806,0
13726.0,1079.6599999999999,42,1054,0
13727.0,333.48,20,162,0
13728.0,1016.14,63,458,0
13730.0,752.6,43,488,0
13731.0,610.59,38,278,0
13732.0,491.86,33,498,0
13735.0,2885.2400000000002,196,1130,0
13736.0,731.9,191,497,0
13737.0,339.59999999999997,30,125,0
13739.0,216.9,3,54,0
13740.0,350.75,23,425,0
13741.0,668.4300000000001,34,218,0
13742.0,3131.02,321,1124,3
13743.0,1341.6,41,1776,0
13744.0,1156.36,72,1249,0
13745.0,300.04,25,496,0
13747.0,79.6,1,8,0
13748.0,948.25,28,439,0
13750.0,1647.26,24,516,0
13751.0,296.25,9,152,0
13752.0,1186.28,76,876,0
13753.0,741.26,35,512,0
13754.0,282.59999999999997,12,214,0
13755.0,2161.35,342,1264,3
13756.0,5189.52,142,3188,0
13758.0,3190.55,117,1844,0
13759.0,659.4100000000001,25,287,0
13760.0,286.79,57,197,0
13761.0,1070.65,70,642,0
13762.0,306.72,7,272,0
13763.0,1714.96,15,728,0
13764.0,1521.76,208,932,0
13767.0,17220.36,368,7322,3
13769.0,2796.51,135,1163,0
13771.0,2634.45,119,1477,0
13772.0,1132.13,177,546,0
13774.0,345.0,22,192,0
13777.0,25977.16,197,12897,3
13778.0,178.7,9,70,0
13780.0,360.01,57,318,0
13781.0,127.84,17,30,0
13782.0,912.0,115,371,0
13784.0,2462.79,31,2493,0
13786.0,230.39999999999998,7,136,0
13787.0,309.04,31,337,0
13790.0,348.8,45,748,0
13791.0,1516.0,11,1200,0
13792.0,195.55,13,92,0
13798.0,37153.85,349,23948,3
13799.0,688.86,39,402,0
13800.0,558.32,33,331,0
13801.0,324.8,23,168,0
13802.0,4599.42,60,2572,0
13803.0,277.07,17,121,0
13804.0,2635.79,137,1498,0
13805.0,924.6,13,1900,0
13806.0,256.38,10,56,0
13807.0,112.6,7,36,0
13808.0,1747.66,76,782,0
13809.0,155.05,12,29,0
13810.0,1499.01,35,312,0
13811.0,814.5,13,68,0
13812.0,539.0,36,333,0
13813.0,1366.8600000000001,69,552,0
13814.0,1579.12,57,864,0
13815.0,4027.36,176,2560,0
13816.0,571.6700000000001,28,269,0
13817.0,382.98,24,211,0
13819.0,1140.35,36,1109,0
13821.0,385.64,59,153,0
13822.0,632.0,96,611,0
13823.0,957.66,40,439,0
13824.0,1698.94,46,768,0
13826.0,189.5,10,82,0
13827.0,412.05,93,141,0
13828.0,209.49,15,311,0
13831.0,2202.99,74,745,0
13832.0,52.199999999999996,3,28,0
13833.0,384.8,29,118,0
13835.0,834.57,55,442,0
13837.0,271.24,19,183,0
13838.0,691.73,174,263,0
13841.0,85.0,1,100,0
13842.0,3385.62,206,1768,0
13844.0,361.62,20,196,0
13845.0,312.98,9,182,0
13846.0,865.0600000000001,55,388,0
13848.0,1255.0,5,3700,0
13849.0,1537.95,101,1016,0
13850.0,1595.48,93,944,0
13851.0,2651.46,81,1705,0
13853.0,1090.14,23,312,0
13854.0,8109.5199999999995,110,2296,0
13856.0,388.5,14,494,0
13858.0,216.17,11,75,0
13859.0,201.16,28,129,0
13860.0,1245.9,76,591,0
13862.0,2209.36,139,1688,0
13863.0,305.78,20,224,0
13865.0,501.56,30,204,0
13866.0,145.67000000000002,7,57,0
13867.0,1015.29,61,513,0
13868.0,3192.54,33,1964,0
13869.0,3104.95,307,1721,3
13870.0,2770.94,115,1325,0
13871.0,6403.25,336,2806,3
13873.0,389.6,23,140,0
13874.0,540.45,18,180,0
13875.0,1786.79,104,1316,0
13876.0,122.7,7,36,0
13877.0,117.24,3,108,0
13878.0,1281.53,36,475,0
13880.0,3219.77,165,1842,0
13881.0,17159.52,178,10118,3
13882.0,1191.13,65,953,0
13883.0,2674.48,142,1436,0
13884.0,787.6,59,300,0
13885.0,506.8,28,182,0
13886.0,243.56,16,126,0
13887.0,349.55,19,147,0
13888.0,605.63,40,258,0
13889.0,416.90000000000003,15,146,0
13890.0,1883.8100000000002,110,831,0
13892.0,632.97,27,983,0
13893.0,821.1,21,190,0
13894.0,564.62,27,354,0
13895.0,2593.07,118,1365,0
13897.0,311.16,17,200,0
13898.0,155.93,12,133,0
13899.0,388.52,19,156,0
13900.0,740.95,43,430,0
13901.0,2867.2,149,1739,0
13904.0,332.64,26,332,0
13908.0,2369.55,122,1478,0
13911.0,2580.91,148,2731,0
13914.0,626.45,33,380,0
13917.0,272.04,18,228,0
13918.0,1212.8400000000001,30,1140,0
13919.0,384.81,28,474,0
13922.0,172.25,7,93,0
13923.0,351.13,20,185,0
13924.0,1838.8500000000001,117,1575,0
13925.0,678.25,41,331,0
13926.0,223.85000000000002,11,104,0
13927.0,348.99,21,214,0
13928.0,464.57,27,129,0
13929.0,842.65,9,143,0
13930.0,337.34,17,274,0
13931.0,1237.53,58,725,0
13932.0,307.4,16,72,0
13933.0,608.7900000000001,23,205,0
13934.0,922.1,31,390,0
13936.0,376.58,26,330,0
13937.0,158.85,9,123,0
13938.0,71.66,7,70,0
13939.0,568.55,45,847,0
13940.0,839.14,49,516,0
13941.0,5112.96,45,2364,0
13946.0,561.5699999999999,11,443,0
13947.0,90.6,5,44,0
13948.0,102.0,3,40,0
13949.0,2427.32,160,2474,0
13950.0,745.06,35,323,0
13951.0,674.45,39,459,0
13952.0,3251.071,137,1431,0
13953.0,3515.68,20,2724,0
13954.0,439.92,25,150,0
13955.0,322.96,33,154,0
13956.0,1026.42,152,491,0
13959.0,598.2,92,357,0
13960.0,230.22,12,142,0
13962.0,169.55,11,87,0
13963.0,664.54,35,460,0
13967.0,80.7,2,42,0
13969.0,9053.94,626,4542,3
13971.0,2758.26,149,1844,0
13972.0,190.25,15,187,0
13973.0,264.7,11,109,0
13974.0,413.59000000000003,28,249,0
13975.0,2526.28,338,1732,3
13976.0,357.98,10,154,0
13978.0,196.79000000000002,15,315,0
13979.0,869.87,54,639,0
13980.0,200.14,11,172,0
13982.0,1871.81,111,1136,0
13983.0,2603.43,107,1183,0
13984.0,920.51,16,679,0
13985.0,7060.13,349,3445,3
13986.0,320.46,13,430,0
13988.0,4147.96,234,3044,0
13989.0,1266.08,41,1313,0
13990.0,311.3,16,190,0
13991.0,855.97,84,998,0
13992.0,76.8,5,64,0
13993.0,3466.36,121,900,0
13994.0,2313.14,155,940,0
13995.0,1393.69,86,879,0
13999.0,3901.81,208,2243,0
14000.0,635.66,15,710,0
14001.0,2043.0800000000002,39,962,0
14002.0,529.73,47,877,0
14004.0,4582.64,171,2668,0
14005.0,2874.72,84,2478,0
14006.0,962.19,30,641,0
14009.0,695.61,42,365,0
14012.0,328.8,11,160,0
14013.0,473.02,34,462,0
14014.0,505.18,39,1076,0
14015.0,917.34,20,378,0
14016.0,4341.21,161,2125,0
14019.0,1421.61,66,1037,0
14020.0,642.8,39,441,0
14021.0,631.9,22,192,0
14022.0,440.0,28,487,0
14023.0,584.07,31,345,0
14024.0,327.7,16,150,0
14027.0,104.82,6,62,0
14029.0,467.66,15,198,0
14030.0,2360.09,243,1479,0
14031.0,17286.86,250,5788,3
14032.0,2975.59,143,2032,0
14034.0,651.8199999999999,89,423,0
14035.0,1428.02,66,739,0
14036.0,626.65,38,268,0
14037.0,147.20000000000002,28,46,0
14038.0,1560.38,92,965,0
14039.0,152.2,6,92,0
14040.0,3614.92,235,1554,0
14041.0,141.41,21,94,0
14044.0,652.82,209,308,0
14045.0,1659.75,6,535,0
14046.0,154.99,14,460,0
14047.0,1308.6100000000001,32,381,0
14048.0,409.93,85,288,0
14049.0,5681.72,488,3870,3
14050.0,746.36,54,689,0
14051.0,15610.390000000001,210,3756,3
14052.0,225.36,56,89,0
14053.0,260.25,4,215,0
14054.0,92.46,6,62,0
14055.0,725.6400000000001,10,216,0
14056.0,8214.65,1106,4273,3
14057.0,6217.96,284,4876,3
14059.0,183.6,8,128,0
14060.0,6140.42,202,5386,3
14062.0,10464.85,111,5593,3
14064.0,1353.74,80,1788,0
14066.0,152.55,7,45,0
14067.0,374.7,52,361,0
14068.0,265.85,24,73,0
14071.0,1438.82,324,995,0
14073.0,151.04,13,130,0
14075.0,942.26,43,754,0
14076.0,122.47,46,81,0
14077.0,499.41999999999996,42,268,0
14078.0,1049.37,65,310,0
14079.0,375.1,12,301,0
14080.0,45.599999999999994,4,48,0
14081.0,934.52,153,596,0
14082.0,182.25,29,110,0
14083.0,1018.43,181,732,0
14085.0,4448.54,450,3184,3
14087.0,194.42,69,251,0
14088.0,50491.81,589,12665,3
14089.0,161.0,14,134,0
14090.0,76.32000000000001,1,72,0
14092.0,4076.91,214,2066,0
14093.0,442.85,105,406,0
14096.0,65164.79,5111,16352,2
14098.0,147.35,21,104,0
14099.0,3104.17,250,2179,0
14100.0,194.9,26,64,0
14101.0,5976.79,35,6942,0
14102.0,1360.28,79,961,0
14104.0,216.20999999999998,21,72,0
14105.0,1266.23,74,800,0
14107.0,2703.23,123,1793,0
14108.0,597.91,34,381,0
14109.0,144.2,9,88,0
14110.0,5683.15,155,2445,0
14111.0,692.85,10,458,0
14112.0,2915.15,160,1651,0
14113.0,1840.42,34,745,0
14114.0,386.53,15,101,0
14116.0,1382.74,72,707,0
14117.0,90.0,3,72,0
14121.0,2780.15,159,2082,0
14124.0,419.58000000000004,5,1618,0
14125.0,2740.43,167,1640,0
14126.0,706.1300000000001,15,508,0
14127.0,709.71,44,321,0
14128.0,637.5,46,564,0
14129.0,1123.8600000000001,52,592,0
14130.0,483.86,67,258,0
14132.0,3586.0299999999997,200,3368,0
14133.0,605.64,28,348,0
14135.0,4690.31,134,3850,0
14138.0,982.3800000000001,47,610,0
14139.0,415.82,26,510,0
14140.0,935.05,66,811,0
14141.0,915.13,40,355,0
14142.0,311.81,22,313,0
14143.0,115.8,7,30,0
14145.0,3742.2,11,756,0
14146.0,4191.0,210,2437,0
14147.0,483.4,5,108,0
14148.0,157.2,3,16,0
14149.0,446.62,28,218,0
14150.0,658.64,26,496,0
14152.0,621.29,49,711,0
14154.0,1345.62,52,465,0
14155.0,118.75,6,25,0
14156.0,117379.63,1400,57885,2
14157.0,432.88,48,284,0
14158.0,507.66,41,781,0
14159.0,4693.01,1204,4408,3
14161.0,1110.52,108,455,0
14162.0,289.36,25,142,0
14163.0,2445.91,52,893,0
14164.0,1631.77,29,1033,0
14165.0,122.53999999999999,25,54,0
14167.0,574.84,52,150,0
14171.0,363.79,58,167,0
14173.0,450.84,29,150,0
14174.0,134.46,26,94,0
14175.0,3222.3,149,1515,0
14176.0,576.9000000000001,31,209,0
14177.0,559.41,42,205,0
14178.0,1620.93,327,1505,3
14179.0,719.78,165,330,0
14180.0,4748.52,240,719,0
14184.0,452.89,24,127,0
14185.0,197.65,3,6,0
14188.0,2054.36,65,1162,0
14189.0,4654.08,265,3937,3
14191.0,4684.76,259,3662,3
14193.0,853.39,42,445,0
14194.0,11349.52,579,5840,3
14195.0,1012.0,7,760,0
14196.0,335.52,6,142,0
14198.0,701.4,39,290,0
14199.0,185.39999999999998,2,28,0
14201.0,747.44,37,590,0
14204.0,161.03,44,82,0
14205.0,466.7,24,204,0
14206.0,328.15999999999997,20,276,0
14208.0,151.74,10,114,0
14209.0,2073.43,87,691,0
14210.0,1905.8400000000001,102,760,0
14211.0,2241.1,112,1242,0
14212.0,1070.48,9,1152,0
14214.0,1004.38,67,751,0
14215.0,1789.72,108,1358,0
14216.0,1839.3,59,594,0
14217.0,2004.98,100,689,0
14218.0,169.48000000000002,12,160,0
14219.0,89.94,7,78,0
14220.0,632.4,21,272,0
14221.0,3432.8,193,2191,0
14222.0,683.17,41,607,0
14223.0,991.13,60,585,0
14224.0,1050.12,118,514,0
14226.0,2232.19,67,1308,0
14227.0,3350.96,175,1820,0
14229.0,1547.2,40,610,0
14231.0,925.71,50,409,0
14232.0,2048.07,115,1941,0
14233.0,1462.72,35,680,0
14234.0,775.46,159,963,0
14235.0,3144.86,79,1959,0
14236.0,490.86,15,310,0
14237.0,161.0,9,38,0
14238.0,146.85,8,111,0
14239.0,2380.85,112,993,0
14240.0,890.34,42,418,0
14241.0,213.70000000000002,10,146,0
14242.0,280.55,16,123,0
14243.0,2588.77,141,1221,0
14245.0,1693.45,108,976,0
14246.0,1474.06,75,804,0
14247.0,136.76999999999998,20,47,0
14248.0,302.58,8,102,0
14250.0,1904.05,111,1200,0
14251.0,2879.7000000000003,78,1674,0
14256.0,969.0600000000001,53,414,0
14257.0,3099.7200000000003,106,1682,0
14258.0,12669.98,111,7100,3
14259.0,120.0,5,68,0
14261.0,1163.45,52,406,0
14262.0,2618.23,143,1645,0
14264.0,333.97,17,70,0
14265.0,530.18,31,330,0
14267.0,1516.24,55,530,0
14270.0,492.65000000000003,29,197,0
14271.0,112.32,10,88,0
14272.0,437.96,33,599,0
14273.0,559.97,29,264,0
14276.0,1119.74,64,744,0
14277.0,4216.2,225,1984,0
14280.0,134.04,8,52,0
14282.0,3729.34,156,2668,0
14284.0,595.25,32,161,0
14285.0,1910.01,27,541,0
14286.0,4628.75,280,4338,3
14287.0,176.63,9,261,0
14288.0,426.6,16,188,0
14289.0,911.26,47,292,0
14290.0,2314.65,101,915,0
14291.0,3883.25,237,2749,0
14292.0,4871.93,100,1663,0
14293.0,1046.56,61,709,0
14295.0,166.20000000000002,5,84,0
14297.0,1305.33,62,865,0
14298.0,51527.3,1637,58343,2
14299.0,3965.62,143,2149,0
14300.0,43.2,3,32,0
14301.0,640.14,13,606,0
14304.0,383.45,17,139,0
14305.0,1858.96,105,1089,0
14306.0,2093.32,33,1075,0
14307.0,2995.72,180,2058,0
14309.0,2352.53,117,1633,0
14311.0,310.26,20,146,0
14312.0,1611.59,87,1012,0
14314.0,120.0,8,296,0
14315.0,2481.13,101,1021,0
14317.0,508.58000000000004,24,255,0
14320.0,477.79,31,325,0
14321.0,1530.75,123,2406,0
14323.0,605.0600000000001,36,350,0
14326.0,183.85,8,103,0
14327.0,311.65,12,139,0
14329.0,5014.84,259,3095,3
14331.0,462.65999999999997,28,252,0
14332.0,866.31,26,481,0
14333.0,415.2,15,58,0
14334.0,2552.21,162,1731,0
14335.0,468.26,63,379,0
14336.0,1614.91,90,1759,0
14338.0,588.22,31,335,0
14339.0,309.52,14,168,0
14340.0,134.7,6,58,0
14341.0,2182.28,129,1403,0
14342.0,668.5600000000001,21,347,0
14344.0,889.9300000000001,71,477,0
14345.0,108.97999999999999,6,50,0
14346.0,1021.58,60,605,0
14348.0,409.57,18,183,0
14349.0,133.5,31,86,0
14350.0,282.93,18,183,0
14351.0,51.0,1,12,0
14352.0,1078.96,47,538,0
14353.0,90.6,6,64,0
14354.0,163.62,9,210,0
14355.0,174.4,11,92,0
14356.0,701.23,33,277,0
14357.0,225.77,41,148,0
14359.0,912.18,55,371,0
14360.0,2128.23,118,1151,0
14362.0,161.2,41,100,0
14364.0,3717.35,69,1967,0
14367.0,9261.52,524,4438,3
14368.0,155.0,8,36,0
14371.0,100.5,4,34,0
14373.0,76.55,4,17,0
14375.0,257.68,75,194,0
14377.0,617.05,11,219,0
14379.0,348.1,46,292,0
14381.0,202.68,56,146,0
14382.0,626.0699999999999,131,1237,0
14383.0,1247.69,59,817,0
14385.0,202.11,14,159,0
14386.0,142.4,7,54,0
14387.0,1770.56,140,819,0
14388.0,3212.84,186,1941,0
14389.0,1043.46,45,729,0
14390.0,4652.82,286,2136,3
14393.0,67.95,5,13,0
14395.0,3507.71,350,1693,3
14396.0,487.99,73,225,0
14397.0,2612.96,87,1890,0
14400.0,574.7,25,454,0
14401.0,4051.48,182,4507,0
14403.0,1475.81,20,519,0
14404.0,1474.32,103,839,0
14406.0,156.75,8,77,0
14407.0,2157.73,73,1415,0
14408.0,2606.53,107,1616,0
14409.0,2059.4500000000003,54,1230,0
14410.0,1105.07,193,571,0
14411.0,1063.0,14,196,0
14412.0,770.03,43,786,0
14413.0,122.7,23,68,0
14414.0,1496.98,97,2512,0
14415.0,5900.28,590,3011,3
14416.0,490.22,14,326,0
14418.0,1937.25,124,1711,0
14419.0,1058.06,206,487,0
14420.0,387.52,29,334,0
14421.0,813.11,27,365,0
14422.0,4263.64,222,2906,0
14423.0,265.2,3,120,0
14424.0,322.08,1,48,0
14426.0,4481.67,224,2699,0
14427.0,363.34000000000003,17,228,0
14428.0,1244.83,144,436,0
14431.0,470.36,17,130,0
14432.0,2255.51,382,2070,3
14434.0,1372.8,12,368,0
14436.0,89.06,9,129,0
14437.0,63.0,5,60,0
14438.0,131.9,9,82,0
14439.0,2661.24,32,526,0
14440.0,2357.6800000000003,55,588,0
14441.0,1712.89,51,446,0
14442.0,1589.82,63,482,0
14443.0,1420.2,93,938,0
14446.0,1039.58,293,933,0
14447.0,1163.23,70,571,0
14448.0,375.35,20,104,0
14449.0,907.1,258,757,0
14450.0,483.25,40,241,0
14451.0,662.59,109,389,0
14452.0,264.44,62,119,0
14453.0,119.93,22,49,0
14456.0,3062.4,970,2908,3
14457.0,113.64,4,88,0
14459.0,1837.92,37,760,0
14460.0,434.34,16,881,0
14461.0,2103.06,180,766,0
14462.0,2004.02,240,964,0
14463.0,529.62,6,179,0
14465.0,1058.6200000000001,130,405,0
14466.0,2272.4,72,1006,0
14467.0,598.76,90,278,0
14470.0,461.19,43,193,0
14472.0,1936.84,281,1160,0
14473.0,234.34000000000003,7,88,0
14474.0,547.66,29,140,0
14475.0,925.85,42,447,0
14476.0,215.7,19,132,0
14477.0,1309.6,10,720,0
14479.0,316.25,18,117,0
14480.0,279.05,13,143,0
14481.0,636.51,30,489,0
14482.0,2068.15,144,1646,0
14483.0,137.1,9,97,0
14484.0,321.92,14,210,0
14485.0,165.75,47,71,0
14487.0,1196.33,144,735,0
14488.0,1064.28,46,799,0
14489.0,463.38,30,299,0
14491.0,340.93,17,139,0
14493.0,2383.2400000000002,120,1285,0
14494.0,139.56,7,92,0
14495.0,123.8,6,62,0
14496.0,538.8100000000001,19,159,0
14497.0,475.37,29,235,0
14498.0,1957.32,193,1098,0
14499.0,815.32,194,501,0
14500.0,356.85,7,117,0
14501.0,251.21,10,161,0
14502.0,2470.67,624,1498,3
14503.0,3543.26,164,2004,0
14504.0,673.26,107,308,0
14505.0,5905.64,799,2759,3
14506.0,2012.17,316,730,0
14507.0,1383.18,96,600,0
14508.0,276.42,57,131,0
14511.0,1314.81,68,784,0
14512.0,275.28,23,122,0
14513.0,455.59000000000003,12,361,0
14514.0,1055.35,73,589,0
14515.0,2102.09,101,1134,0
14517.0,330.45,18,91,0
14518.0,174.37,16,278,0
14520.0,270.6,4,146,0
14522.0,974.54,17,525,0
14523.0,241.09,12,251,0
14524.0,1867.68,203,676,0
14525.0,4332.2,291,2696,3
14527.0,8508.82,972,2089,3
14528.0,364.21999999999997,18,278,0
14529.0,620.04,229,348,0
14530.0,2925.91,216,1410,0
14532.0,932.85,64,284,0
14533.0,1949.72,62,4019,0
14534.0,4447.05,519,2047,3
14535.0,2864.19,330,1831,3
14536.0,171.8,19,40,0
14537.0,355.56,10,120,0
14538.0,388.25,19,155,0
14539.0,537.48,32,428,0
14540.0,996.26,76,421,0
14541.0,1461.65,111,647,0
14542.0,103.25,5,19,0
14543.0,3630.33,72,679,0
14544.0,2024.45,114,1543,0
14546.0,2578.09,399,1317,3
14547.0,4007.54,366,2668,3
14548.0,652.8,4,256,0
14549.0,289.24,56,136,0
14550.0,765.62,48,394,0
14551.0,186.23,10,106,0
14552.0,165.07,58,91,0
14553.0,859.27,113,493,0
14554.0,2381.04,216,1478,0
14555.0,324.14,21,130,0
14557.0,788.38,16,510,0
14560.0,2237.77,74,1260,0
14561.0,1080.76,69,1014,0
14562.0,5074.77,423,1834,3
14565.0,3099.12,127,1540,0
14566.0,1432.0,4,800,0
14567.0,1530.3600000000001,33,412,0
14569.0,227.39,12,79,0
14570.0,218.06,29,95,0
14572.0,2832.84,270,1428,0
14573.0,1653.42,235,544,0
14576.0,35.400000000000006,1,12,0
14577.0,859.71,123,353,0
14578.0,168.63,24,240,0
14581.0,138.6,17,217,0
14582.0,114.11,6,73,0
14583.0,1052.55,330,792,0
14584.0,1042.26,100,383,0
14585.0,157.05,29,91,0
14586.0,237.36,19,444,0
14587.0,1601.14,383,761,3
14589.0,39.75,3,5,0
14591.0,1447.14,197,1297,0
14592.0,570.46,164,415,0
14593.0,617.99,152,332,0
14594.0,379.83,53,185,0
14595.0,1740.6,102,978,0
14597.0,883.15,55,577,0
14598.0,221.97,50,189,0
14600.0,393.33000000000004,25,125,0
14601.0,213.96,7,168,0
14603.0,660.0,2,400,0
14606.0,12156.65,2700,6224,3
14607.0,16569.5,86,11766,3
14608.0,1785.15,20,437,0
14609.0,601.56,4,7026,0
14616.0,406.08000000000004,3,104,0
14618.0,553.44,16,264,0
14619.0,394.44,20,152,0
14620.0,412.78000000000003,26,214,0
14621.0,1788.3600000000001,92,993,0
14622.0,320.58000000000004,21,146,0
14623.0,889.25,134,419,0
14624.0,225.85,13,162,0
14625.0,899.63,53,335,0
14626.0,2791.27,122,1403,0
14628.0,671.96,24,272,0
14629.0,959.01,152,380,0
14631.0,1006.98,41,622,0
14632.0,114.56,8,96,0
14633.0,344.90000000000003,20,96,0
14636.0,609.85,28,241,0
14638.0,443.6,16,166,0
14639.0,2984.49,172,1431,0
14640.0,2125.08,106,886,0
14641.0,110.46,7,90,0
14642.0,96.12,2,76,0
14643.0,693.8100000000001,31,815,0
14644.0,830.76,26,258,0
14645.0,597.09,30,381,0
14646.0,280206.02,2076,196915,1
14647.0,243.22,30,95,0
14649.0,1417.29,199,1018,0
14651.0,654.6,102,344,0
14652.0,114.18,29,53,0
14653.0,1947.55,237,950,0
14655.0,1932.23,49,1089,0
14656.0,291.05,80,120,0
14657.0,848.22,126,466,0
14658.0,247.15,29,47,0
14659.0,2529.93,253,1195,0
14660.0,285.74,30,228,0
14661.0,107.95,4,35,0
14662.0,771.17,168,602,0
14664.0,637.89,99,466,0
14665.0,1835.7,90,740,0
14666.0,195.25,14,161,0
14667.0,9241.2,573,5385,3
14669.0,1269.99,170,775,0
14670.0,411.53,132,337,0
14672.0,765.55,61,454,0
14673.0,1736.4,74,1004,0
14675.0,604.75,102,341,0
14676.0,2548.2400000000002,42,2500,0
14680.0,28754.11,258,13476,3
14681.0,498.95,7,76,0
14682.0,52.0,2,80,0
14684.0,1236.28,421,853,3
14687.0,628.38,15,470,0
14688.0,5630.87,327,3621,3
14689.0,112.8,13,76,0
14690.0,371.7,50,170,0
14691.0,2114.33,71,707,0
14692.0,591.55,68,265,0
14693.0,172.9,8,34,0
14696.0,2078.95,130,1630,0
